email,encrypted_password,username,first_name,last_name,reset_password_token,reset_password_sent_at,remember_created_at,sign_in_count,current_sign_in_at,last_sign_in_at,current_sign_in_ip,last_sign_in_ip,session_token,created_at,updated_at,confirmation_token,confirmed_at,confirmation_sent_at,unconfirmed_email,isModerator
h@a320.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a320,Harsha,Pitawela,,,,-23.87179487,10:56.6,17:38.4,::1,::1,,01:53.6,10:56.6,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a321.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a321,Michael,Jordan,,,,-23.94871795,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a322.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a322,Kobe,Bryant,,,,-24.02564103,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a323.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a323,Dwayne,Wade,,,,-24.1025641,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a324.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a324,Manu,Ginobili,,,,-24.17948718,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a325.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a325,Harsha,Pitawela,,,,-24.25641026,10:56.6,17:38.4,::1,::1,,01:53.6,10:56.6,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a326.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a326,Michael,Jordan,,,,-24.33333333,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a327.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a327,Kobe,Bryant,,,,-24.41025641,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a328.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a328,Dwayne,Wade,,,,-24.48717949,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a329.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a329,Manu,Ginobili,,,,-24.56410256,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a330.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a330,Stephen,Curry,,,,-24.64102564,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a331.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a331,Kevin,Durant,,,,-24.71794872,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a332.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a332,Harsha,Pitawela,,,,-24.79487179,10:56.6,17:38.4,::1,::1,,01:53.6,10:56.6,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a333.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a333,Michael,Jordan,,,,-24.87179487,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a334.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a334,Kobe,Bryant,,,,-24.94871795,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a335.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a335,Dwayne,Wade,,,,-25.02564103,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a336.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a336,Manu,Ginobili,,,,-25.1025641,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a337.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a337,Harsha,Pitawela,,,,-25.17948718,10:56.6,17:38.4,::1,::1,,01:53.6,10:56.6,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a338.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a338,Michael,Jordan,,,,-25.25641026,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a339.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a339,Kobe,Bryant,,,,-25.33333333,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a340.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a340,Dwayne,Wade,,,,-25.41025641,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a341.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a341,Manu,Ginobili,,,,-25.48717949,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a342.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a342,Stephen,Curry,,,,-25.56410256,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a343.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a343,Kevin,Durant,,,,-25.64102564,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a344.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a344,Harsha,Pitawela,,,,-25.71794872,10:56.6,17:38.4,::1,::1,,01:53.6,10:56.6,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a345.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a345,Michael,Jordan,,,,-25.79487179,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a346.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a346,Kobe,Bryant,,,,-25.87179487,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a347.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a347,Dwayne,Wade,,,,-25.94871795,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a348.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a348,Manu,Ginobili,,,,-26.02564103,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a349.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a349,Harsha,Pitawela,,,,-26.1025641,10:56.6,17:38.4,::1,::1,,01:53.6,10:56.6,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a350.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a350,Michael,Jordan,,,,-26.17948718,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a351.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a351,Kobe,Bryant,,,,-26.25641026,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a352.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a352,Dwayne,Wade,,,,-26.33333333,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a353.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a353,Manu,Ginobili,,,,-26.41025641,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a354.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a354,Stephen,Curry,,,,-26.48717949,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a355.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a355,Kevin,Durant,,,,-26.56410256,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a356.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a356,Harsha,Pitawela,,,,-26.64102564,10:56.6,17:38.4,::1,::1,,01:53.6,10:56.6,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a357.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a357,Michael,Jordan,,,,-26.71794872,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a358.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a358,Kobe,Bryant,,,,-26.79487179,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a359.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a359,Dwayne,Wade,,,,-26.87179487,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a360.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a360,Manu,Ginobili,,,,-26.94871795,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a361.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a361,Harsha,Pitawela,,,,-27.02564103,10:56.6,17:38.4,::1,::1,,01:53.6,10:56.6,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a362.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a362,Michael,Jordan,,,,-27.1025641,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a363.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a363,Kobe,Bryant,,,,-27.17948718,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a364.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a364,Dwayne,Wade,,,,-27.25641026,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a365.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a365,Manu,Ginobili,,,,-27.33333333,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a366.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a366,Stephen,Curry,,,,-27.41025641,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a367.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a367,Kevin,Durant,,,,-27.48717949,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a368.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a368,Harsha,Pitawela,,,,-27.56410256,10:56.6,17:38.4,::1,::1,,01:53.6,10:56.6,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a369.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a369,Michael,Jordan,,,,-27.64102564,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a370.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a370,Kobe,Bryant,,,,-27.71794872,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a371.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a371,Dwayne,Wade,,,,-27.79487179,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a372.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a372,Manu,Ginobili,,,,-27.87179487,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a373.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a373,Harsha,Pitawela,,,,-27.94871795,10:56.6,17:38.4,::1,::1,,01:53.6,10:56.6,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a374.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a374,Michael,Jordan,,,,-28.02564103,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a375.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a375,Kobe,Bryant,,,,-28.1025641,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a376.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a376,Dwayne,Wade,,,,-28.17948718,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a377.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a377,Manu,Ginobili,,,,-28.25641026,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a378.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a378,Stephen,Curry,,,,-28.33333333,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a379.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a379,Kevin,Durant,,,,-28.41025641,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a380.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a380,Harsha,Pitawela,,,,-28.48717949,10:56.6,17:38.4,::1,::1,,01:53.6,10:56.6,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a381.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a381,Michael,Jordan,,,,-28.56410256,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a382.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a382,Kobe,Bryant,,,,-28.64102564,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a383.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a383,Dwayne,Wade,,,,-28.71794872,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a384.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a384,Manu,Ginobili,,,,-28.79487179,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a385.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a385,Harsha,Pitawela,,,,-28.87179487,10:56.6,17:38.4,::1,::1,,01:53.6,10:56.6,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a386.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a386,Michael,Jordan,,,,-28.94871795,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a387.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a387,Kobe,Bryant,,,,-29.02564103,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a388.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a388,Dwayne,Wade,,,,-29.1025641,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a389.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a389,Manu,Ginobili,,,,-29.17948718,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a390.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a390,Stephen,Curry,,,,-29.25641026,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a391.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a391,Kevin,Durant,,,,-29.33333333,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a392.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a392,Harsha,Pitawela,,,,-29.41025641,10:56.6,17:38.4,::1,::1,,01:53.6,10:56.6,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a393.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a393,Michael,Jordan,,,,-29.48717949,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a394.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a394,Kobe,Bryant,,,,-29.56410256,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a395.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a395,Dwayne,Wade,,,,-29.64102564,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a396.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a396,Manu,Ginobili,,,,-29.71794872,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a397.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a397,Harsha,Pitawela,,,,-29.79487179,10:56.6,17:38.4,::1,::1,,01:53.6,10:56.6,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a398.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a398,Michael,Jordan,,,,-29.87179487,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a399.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a399,Kobe,Bryant,,,,-29.94871795,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a400.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a400,Dwayne,Wade,,,,-30.02564103,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a401.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a401,Manu,Ginobili,,,,-30.1025641,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a402.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a402,Stephen,Curry,,,,-30.17948718,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a403.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a403,Kevin,Durant,,,,-30.25641026,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a404.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a404,Harsha,Pitawela,,,,-30.33333333,10:56.6,17:38.4,::1,::1,,01:53.6,10:56.6,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a405.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a405,Michael,Jordan,,,,-30.41025641,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a406.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a406,Kobe,Bryant,,,,-30.48717949,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
h@a407.com,$2a$10$CX7ijvp8NGdVO9XSR2hil.Uw3SK4VnX5u56EDHHHJ/hZd3ri8qEfu,a407,Dwayne,Wade,,,,-30.56410256,05:02.2,05:02.2,::1,::1,,01:53.6,05:02.2,prnFe1Nd9BtByKWyJUCv,04:53.3,01:53.6,,f
